latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,regiao
-20.76259,-46.77082,303.06,0.4,0.37,2026-04-23,432,N,nominal,2.0NRT,291.38,0.74,N,Sudeste
-18.60161,-58.61252,315.76,0.44,0.62,2026-04-23,432,N,nominal,2.0NRT,276.91,2.68,N,Centro-Oeste
-18.60733,-58.61396,308.26,0.44,0.62,2026-04-23,432,N,nominal,2.0NRT,278.5,2.01,N,Centro-Oeste
-18.60641,-58.61543,317.32,0.44,0.62,2026-04-23,432,N,nominal,2.0NRT,278.63,2.37,N,Centro-Oeste
-18.60736,-58.6112,300.77,0.44,0.62,2026-04-23,432,N,nominal,2.0NRT,278.23,1.33,N,Centro-Oeste
-21.1943,-44.93701,304.29,0.46,0.39,2026-04-23,432,N,nominal,2.0NRT,289.91,1.04,N,Sudeste
-19.44276,-56.59039,320.63,0.63,0.54,2026-04-23,432,N,nominal,2.0NRT,288.62,3.18,N,Centro-Oeste
-19.44398,-56.6097,321.3,0.63,0.54,2026-04-23,432,N,nominal,2.0NRT,287.55,3.91,N,Centro-Oeste
-19.44896,-56.61088,330.71,0.63,0.54,2026-04-23,432,N,nominal,2.0NRT,287.23,3.91,N,Centro-Oeste
-21.04918,-48.6697,313.26,0.39,0.36,2026-04-23,432,N,nominal,2.0NRT,290.66,1.27,N,Sudeste
-21.04978,-48.666,314.72,0.39,0.36,2026-04-23,432,N,nominal,2.0NRT,290.93,1.27,N,Sudeste
-21.05251,-48.67031,313.38,0.39,0.36,2026-04-23,432,N,nominal,2.0NRT,290.68,1.27,N,Sudeste
-21.05311,-48.6666,315.36,0.39,0.36,2026-04-23,432,N,nominal,2.0NRT,290.92,1.27,N,Sudeste
-21.33338,-47.07857,319.21,0.39,0.37,2026-04-23,432,N,nominal,2.0NRT,290.36,1.09,N,Sudeste
-21.33396,-47.07474,300.78,0.39,0.37,2026-04-23,432,N,nominal,2.0NRT,288.93,1.09,N,Sudeste
-21.33791,-47.07148,302.46,0.39,0.37,2026-04-23,432,N,nominal,2.0NRT,288.82,0.27,N,Sudeste
-20.59855,-51.6116,304.5,0.47,0.39,2026-04-23,432,N,nominal,2.0NRT,293.93,1.18,N,Centro-Oeste
-21.39665,-48.67014,303.91,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,289.3,0.42,N,Sudeste
-21.39938,-48.67447,301.21,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,289.31,0.88,N,Sudeste
-21.70319,-48.42732,339.83,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,291.69,2.19,N,Sudeste
-21.7026,-48.43104,303.42,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,290.62,1.25,N,Sudeste
-21.70593,-48.43164,303.12,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,290.3,1.25,N,Sudeste
-21.70652,-48.42792,312.76,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,289.63,2.19,N,Sudeste
-20.71819,-55.17377,307.02,0.49,0.48,2026-04-23,432,N,nominal,2.0NRT,289.14,1.28,N,Centro-Oeste
-22.10761,-48.45647,330.81,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,295.61,22.94,N,Sudeste
-22.1082,-48.45274,333.25,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,305.29,35.38,N,Sudeste
-22.11153,-48.45335,344.03,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,297.09,20.31,N,Sudeste
-22.11212,-48.44962,308.29,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,290.35,20.31,N,Sudeste
-22.90282,-43.75059,325.52,0.55,0.43,2026-04-23,432,N,nominal,2.0NRT,292.92,4.29,N,Sul
-22.90489,-43.73428,337.9,0.55,0.43,2026-04-23,432,N,nominal,2.0NRT,293.84,6.77,N,Sul
-22.90885,-43.73486,333.81,0.55,0.43,2026-04-23,432,N,nominal,2.0NRT,293.27,6.77,N,Sul
-22.90816,-43.7403,308.74,0.55,0.43,2026-04-23,432,N,nominal,2.0NRT,293.47,4.35,N,Sul
-22.91281,-43.73545,332.72,0.55,0.43,2026-04-23,432,N,nominal,2.0NRT,291.23,5.19,N,Sul
-22.9135,-43.73001,330.79,0.55,0.43,2026-04-23,432,N,nominal,2.0NRT,292.31,5.19,N,Sul
-22.91143,-43.74632,303.32,0.55,0.43,2026-04-23,432,N,nominal,2.0NRT,291.6,2.68,N,Sul
-22.91797,-43.75835,307.68,0.55,0.43,2026-04-23,432,N,nominal,2.0NRT,292.66,2.31,N,Sul
-21.27567,-54.41735,303.66,0.43,0.46,2026-04-23,432,N,nominal,2.0NRT,289.14,0.74,N,Centro-Oeste
-22.69486,-47.65789,320.62,0.39,0.36,2026-04-23,432,N,nominal,2.0NRT,292.46,1.37,N,Sul
-22.78661,-47.04726,325.01,0.4,0.37,2026-04-23,432,N,nominal,2.0NRT,290.46,2.3,N,Sul
-22.69822,-47.65847,307.36,0.39,0.36,2026-04-23,432,N,nominal,2.0NRT,291.16,1.37,N,Sul
-22.77351,-47.20541,306.15,0.4,0.37,2026-04-23,432,N,nominal,2.0NRT,289.99,0.78,N,Sul
-22.53876,-48.81316,307.04,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,292.69,1.06,N,Sul
-23.0381,-48.43606,305.66,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,287.61,0.94,N,Sul
-23.43864,-47.08924,325.05,0.4,0.37,2026-04-23,432,N,nominal,2.0NRT,290.21,2.62,N,Sul
-23.32828,-50.12592,308.62,0.4,0.37,2026-04-23,432,N,nominal,2.0NRT,283.44,0.91,N,Sul
-22.96624,-52.69408,328.93,0.49,0.4,2026-04-23,432,N,nominal,2.0NRT,288.37,4.03,N,Sul
-22.96706,-52.69676,331.67,0.49,0.4,2026-04-23,432,N,nominal,2.0NRT,288.7,4.09,N,Sul
-23.98236,-48.91403,311.05,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,286.33,1.31,N,Sul
-23.98569,-48.91471,305.49,0.38,0.36,2026-04-23,432,N,nominal,2.0NRT,286.3,0.91,N,Sul
-25.3319,-42.69264,317.21,0.45,0.47,2026-04-23,432,N,nominal,2.0NRT,293.22,3.54,N,Sul
-24.24115,-50.74091,299.5,0.4,0.37,2026-04-23,434,N,nominal,2.0NRT,287.42,0.75,N,Sul
-25.49014,-42.7812,329.41,0.45,0.47,2026-04-23,434,N,nominal,2.0NRT,293.66,3.0,N,Sul
-25.47386,-43.93702,308.43,0.38,0.44,2026-04-23,434,N,nominal,2.0NRT,294.42,2.31,N,Sul
-25.47791,-43.93761,338.66,0.38,0.44,2026-04-23,434,N,nominal,2.0NRT,294.85,2.31,N,Sul
-25.47743,-43.94149,309.59,0.38,0.43,2026-04-23,434,N,nominal,2.0NRT,294.52,2.31,N,Sul
-25.65927,-42.85898,310.38,0.45,0.47,2026-04-23,434,N,nominal,2.0NRT,293.48,2.48,N,Sul
-25.80117,-43.26333,311.71,0.42,0.45,2026-04-23,434,N,nominal,2.0NRT,293.32,3.19,N,Sul
-24.95554,-49.6339,306.15,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,286.92,0.83,N,Sul
-25.19003,-49.32685,309.84,0.38,0.36,2026-04-23,434,N,nominal,2.0NRT,288.11,1.05,N,Sul
-25.45754,-49.60944,304.24,0.38,0.36,2026-04-23,434,N,nominal,2.0NRT,290.13,0.93,N,Sul
-25.56713,-49.36531,305.51,0.38,0.36,2026-04-23,434,N,nominal,2.0NRT,292.16,1.49,N,Sul
-25.57319,-49.37043,305.14,0.38,0.36,2026-04-23,434,N,nominal,2.0NRT,289.15,0.8,N,Sul
-26.2664,-48.88942,303.39,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,290.85,0.58,N,Sul
-26.9671,-50.38064,304.28,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,286.48,0.71,N,Sul
-26.43533,-54.64442,309.21,0.54,0.42,2026-04-23,434,N,nominal,2.0NRT,280.82,1.54,N,Centro-Oeste
-26.4649,-54.49326,297.99,0.53,0.42,2026-04-23,434,N,nominal,2.0NRT,283.43,0.61,N,Sul
-27.29376,-50.53822,310.13,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,288.51,0.93,N,Sul
-27.29709,-50.53891,298.26,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,288.08,0.93,N,Sul
-27.68796,-48.75075,316.62,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,290.42,1.34,N,Sul
-27.42356,-50.61653,300.61,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,287.39,0.63,N,Sul
-27.65899,-51.0381,301.74,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,285.97,0.67,N,Sul
-27.93759,-50.20363,330.57,0.38,0.36,2026-04-23,434,N,nominal,2.0NRT,289.35,7.81,N,Sul
-27.94424,-50.20498,335.79,0.38,0.36,2026-04-23,434,N,nominal,2.0NRT,286.81,3.05,N,Sul
-27.94361,-50.20889,298.53,0.38,0.36,2026-04-23,434,N,nominal,2.0NRT,286.1,0.84,N,Sul
-27.95502,-51.06816,302.3,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,288.49,0.67,N,Sul
-29.77729,-51.17748,312.12,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,289.49,1.04,N,Sul
-29.81532,-51.17734,310.89,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,291.2,0.98,N,Sul
-29.83909,-51.793,302.41,0.39,0.36,2026-04-23,434,N,nominal,2.0NRT,288.94,0.5,N,Sul
-29.6785,-52.79279,314.03,0.41,0.37,2026-04-23,434,N,nominal,2.0NRT,289.49,1.25,N,Sul
-16.6479,-68.31867,295.23,0.52,0.41,2026-04-23,612,N,nominal,2.0NRT,274.84,0.86,N,Centro-Oeste
-17.48563,-71.36034,297.49,0.4,0.37,2026-04-23,612,N,nominal,2.0NRT,286.19,0.57,N,Centro-Oeste
-17.48959,-71.35715,324.87,0.4,0.37,2026-04-23,612,N,nominal,2.0NRT,286.26,1.89,N,Centro-Oeste
-17.48903,-71.36082,302.67,0.4,0.37,2026-04-23,612,N,nominal,2.0NRT,286.13,1.89,N,Centro-Oeste
-17.49298,-71.3577,328.79,0.4,0.37,2026-04-23,612,N,nominal,2.0NRT,286.48,1.89,N,Centro-Oeste
-17.49241,-71.3614,304.75,0.4,0.37,2026-04-23,612,N,nominal,2.0NRT,286.42,1.89,N,Centro-Oeste
-17.49976,-71.35876,307.03,0.4,0.37,2026-04-23,612,N,nominal,2.0NRT,286.08,1.38,N,Centro-Oeste
-17.49988,-71.36209,299.87,0.4,0.37,2026-04-23,612,N,nominal,2.0NRT,285.94,1.19,N,Centro-Oeste
-23.36194,-67.73196,300.99,0.45,0.47,2026-04-23,614,N,nominal,2.0NRT,273.66,0.97,N,Centro-Oeste
-11.84381,-72.94755,302.81,0.4,0.37,2026-04-23,610,N,nominal,2.0NRT,288.34,0.41,N,Norte
-23.36315,-67.73471,302.75,0.45,0.47,2026-04-23,614,N,nominal,2.0NRT,268.87,1.18,N,Centro-Oeste
-11.84442,-72.94386,304.3,0.4,0.37,2026-04-23,610,N,nominal,2.0NRT,288.77,0.41,N,Norte
-23.78332,-70.31804,296.86,0.49,0.4,2026-04-23,614,N,nominal,2.0NRT,286.09,0.75,N,Centro-Oeste
-23.82199,-70.31453,303.17,0.49,0.4,2026-04-23,614,N,nominal,2.0NRT,285.89,1.88,N,Centro-Oeste
-27.35809,-70.22414,298.42,0.54,0.42,2026-04-23,616,N,nominal,2.0NRT,285.94,0.7,N,Centro-Oeste
-32.80326,-70.95465,309.0,0.57,0.43,2026-04-23,616,N,nominal,2.0NRT,285.54,1.8,N,Centro-Oeste
-32.80317,-70.95499,309.0,0.57,0.43,2026-04-23,616,N,nominal,2.0NRT,285.38,2.15,N,Centro-Oeste
-33.07063,-70.64095,296.04,0.4,0.44,2026-04-23,616,N,nominal,2.0NRT,279.95,0.9,N,Centro-Oeste
-33.29533,-70.72788,328.02,0.4,0.44,2026-04-23,616,N,nominal,2.0NRT,284.44,2.21,N,Centro-Oeste
-33.32335,-70.85487,309.15,0.39,0.44,2026-04-23,616,N,nominal,2.0NRT,278.9,0.8,N,Centro-Oeste
-33.32745,-70.85548,302.21,0.39,0.44,2026-04-23,616,N,nominal,2.0NRT,278.14,0.65,N,Centro-Oeste
-3.59429,-38.86073,334.59,0.52,0.67,2026-04-23,1526,N,nominal,2.0NRT,290.34,4.07,D,Nordeste
-3.59561,-38.85847,332.49,0.52,0.67,2026-04-23,1526,N,nominal,2.0NRT,289.89,5.52,D,Nordeste
-27.9382,-50.20482,335.42,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,287.66,10.98,D,Sul
-27.91808,-50.0779,347.45,0.44,0.38,2026-04-23,1700,N,nominal,2.0NRT,285.65,14.96,D,Sul
-27.59572,-49.72472,330.29,0.43,0.38,2026-04-23,1700,N,nominal,2.0NRT,288.75,4.56,D,Sul
-27.75712,-50.95764,326.49,0.48,0.4,2026-04-23,1700,N,nominal,2.0NRT,285.95,3.08,D,Sul
-27.69347,-50.48999,352.95,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,297.93,22.26,D,Sul
-27.44022,-48.73013,330.05,0.4,0.37,2026-04-23,1700,N,nominal,2.0NRT,294.8,1.29,D,Sul
-27.61562,-50.57256,331.9,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,293.43,5.62,D,Sul
-27.61623,-50.57726,344.84,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,295.08,7.16,D,Sul
-27.61198,-50.57314,337.53,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,293.31,5.37,D,Sul
-27.61259,-50.57789,340.62,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,290.69,5.54,D,Sul
-27.66019,-51.03712,367.0,0.48,0.4,2026-04-23,1700,N,high,2.0NRT,332.73,100.51,D,Sul
-27.65955,-51.03208,326.14,0.48,0.4,2026-04-23,1700,N,nominal,2.0NRT,296.07,100.51,D,Sul
-27.65585,-51.03283,332.76,0.48,0.4,2026-04-23,1700,N,nominal,2.0NRT,298.05,101.3,D,Sul
-27.55285,-50.72255,340.27,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,294.62,10.85,D,Sul
-27.51917,-50.68677,330.37,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,295.3,5.01,D,Sul
-27.34211,-50.43288,342.12,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,301.28,33.1,D,Sul
-27.34521,-51.46095,354.75,0.5,0.41,2026-04-23,1700,N,nominal,2.0NRT,297.2,18.44,D,Sul
-27.27405,-50.91611,349.58,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,303.11,43.79,D,Sul
-27.25148,-50.88581,326.52,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,296.12,5.63,D,Sul
-27.25208,-50.89063,345.1,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,300.71,14.6,D,Sul
-27.16812,-50.60407,331.73,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,295.02,7.64,D,Sul
-3.6251,-43.15603,337.5,0.4,0.6,2026-04-23,1705,N,nominal,2.0NRT,289.27,5.11,D,Nordeste
3.96566,-60.9529,328.93,0.48,0.48,2026-04-23,1707,N,nominal,2.0NRT,284.5,3.03,D,Norte
-27.09826,-50.83761,331.9,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,300.39,4.88,D,Sul
-26.92282,-49.65337,341.27,0.42,0.38,2026-04-23,1700,N,nominal,2.0NRT,296.03,3.95,D,Sul
-26.67496,-49.46769,330.71,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,297.35,5.11,D,Sul
-26.67553,-49.47178,335.29,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,292.62,4.15,D,Sul
-26.6715,-49.46827,330.87,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,293.47,5.11,D,Sul
-26.67207,-49.47234,332.5,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,292.88,4.15,D,Sul
-27.01389,-52.20213,347.23,0.54,0.42,2026-04-23,1700,N,nominal,2.0NRT,296.31,18.21,D,Sul
-27.10027,-53.29706,340.59,0.41,0.45,2026-04-23,1700,N,nominal,2.0NRT,297.26,0.54,D,Sul
-26.73895,-51.10149,346.94,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,298.96,12.43,D,Sul
-26.74591,-51.21863,345.79,0.48,0.4,2026-04-23,1700,N,nominal,2.0NRT,302.14,9.23,D,Sul
-26.72785,-51.10308,346.97,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,303.96,15.87,D,Sul
-26.72842,-51.10765,327.21,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,299.61,7.57,D,Sul
-26.73727,-51.10442,346.17,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,297.57,6.83,D,Sul
-26.74793,-51.21609,330.94,0.48,0.4,2026-04-23,1700,N,nominal,2.0NRT,300.46,6.16,D,Sul
-26.74856,-51.221,331.21,0.48,0.4,2026-04-23,1700,N,nominal,2.0NRT,298.55,3.13,D,Sul
-26.72986,-51.10544,343.6,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,299.69,13.72,D,Sul
-26.72617,-51.10603,349.34,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,301.3,13.72,D,Sul
-25.32994,-42.69444,331.2,0.54,0.42,2026-04-23,1700,N,nominal,2.0NRT,295.08,5.32,D,Sul
-26.49047,-50.13661,328.04,0.43,0.38,2026-04-23,1700,N,nominal,2.0NRT,295.75,2.98,D,Sul
-26.52672,-50.62596,329.96,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,297.75,7.13,D,Sul
-26.52732,-50.63053,332.85,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,297.6,5.09,D,Sul
-25.47526,-43.93843,331.13,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,294.72,4.09,D,Sul
-26.4146,-50.50879,335.31,0.44,0.39,2026-04-23,1700,N,nominal,2.0NRT,296.37,4.83,D,Sul
-26.05743,-49.34521,340.1,0.4,0.37,2026-04-23,1700,N,nominal,2.0NRT,301.56,4.22,D,Sul
-26.60563,-54.7325,336.32,0.49,0.49,2026-04-23,1700,N,nominal,2.0NRT,293.68,4.39,D,Centro-Oeste
-26.51847,-54.64328,339.99,0.49,0.48,2026-04-23,1700,N,nominal,2.0NRT,294.77,8.63,D,Centro-Oeste
-25.84795,-49.2929,331.51,0.4,0.37,2026-04-23,1700,N,nominal,2.0NRT,299.8,3.43,D,Sul
-26.21738,-52.32948,333.81,0.53,0.42,2026-04-23,1700,N,nominal,2.0NRT,298.85,47.08,D,Sul
-26.21413,-52.33554,332.25,0.54,0.42,2026-04-23,1700,N,nominal,2.0NRT,297.13,47.08,D,Sul
-25.84417,-49.53528,332.28,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,300.36,3.1,D,Sul
-26.01265,-51.17675,332.81,0.47,0.4,2026-04-23,1700,N,nominal,2.0NRT,299.7,3.07,D,Sul
-26.22123,-53.11656,328.9,0.39,0.44,2026-04-23,1700,N,low,2.0NRT,302.56,17.05,D,Sul
-25.68645,-49.25378,335.22,0.4,0.37,2026-04-23,1700,N,nominal,2.0NRT,298.25,6.19,D,Sul
-26.2921,-54.12437,332.87,0.45,0.47,2026-04-23,1700,N,nominal,2.0NRT,295.26,4.01,D,Sul
-25.78075,-50.27243,333.4,0.43,0.38,2026-04-23,1700,N,low,2.0NRT,304.84,9.18,D,Sul
-26.29439,-54.66268,326.85,0.48,0.48,2026-04-23,1700,N,nominal,2.0NRT,293.64,1.49,D,Centro-Oeste
-25.72032,-49.92917,349.45,0.42,0.38,2026-04-23,1700,N,nominal,2.0NRT,303.03,19.82,D,Sul
-26.29335,-54.66552,328.44,0.48,0.48,2026-04-23,1700,N,nominal,2.0NRT,295.11,2.63,D,Centro-Oeste
-25.53963,-48.7675,329.47,0.39,0.36,2026-04-23,1700,N,nominal,2.0NRT,298.42,3.09,D,Sul
-25.76107,-50.33656,333.65,0.43,0.38,2026-04-23,1700,N,nominal,2.0NRT,302.77,3.4,D,Sul
-25.89792,-52.17553,334.45,0.52,0.42,2026-04-23,1700,N,nominal,2.0NRT,301.4,3.0,D,Sul
-25.89768,-52.17791,335.51,0.52,0.42,2026-04-23,1700,N,nominal,2.0NRT,299.03,4.28,D,Sul
-25.87611,-52.76457,332.96,0.56,0.43,2026-04-23,1700,N,nominal,2.0NRT,299.29,5.75,D,Sul
-25.52471,-50.02053,332.42,0.42,0.38,2026-04-23,1700,N,low,2.0NRT,302.68,23.61,D,Sul
-25.52527,-50.02469,298.27,0.42,0.38,2026-04-23,1700,N,low,2.0NRT,301.86,19.22,D,Sul
-25.87474,-52.76575,329.94,0.56,0.43,2026-04-23,1700,N,nominal,2.0NRT,299.44,3.65,D,Sul
-25.53103,-50.85416,339.76,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,304.44,6.03,D,Sul
-25.3726,-50.72572,331.76,0.44,0.39,2026-04-23,1700,N,nominal,2.0NRT,303.38,2.04,D,Sul
-25.20225,-49.56601,332.89,0.41,0.37,2026-04-23,1700,N,low,2.0NRT,302.93,10.6,D,Sul
-25.19882,-49.56658,333.29,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,302.0,10.6,D,Sul
-25.1055,-49.27786,326.22,0.4,0.37,2026-04-23,1700,N,nominal,2.0NRT,297.33,1.7,D,Sul
-25.48408,-52.39225,337.67,0.53,0.42,2026-04-23,1700,N,nominal,2.0NRT,309.93,9.15,D,Sul
-25.05447,-49.47942,346.67,0.4,0.37,2026-04-23,1700,N,nominal,2.0NRT,300.67,7.1,D,Sul
-25.14611,-50.85842,332.73,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,302.08,4.12,D,Sul
-24.78909,-48.58266,336.93,0.39,0.36,2026-04-23,1700,N,nominal,2.0NRT,296.13,3.69,D,Sul
-24.9277,-49.78431,330.55,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,298.57,6.88,D,Sul
-24.92426,-49.78486,331.92,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,298.72,12.97,D,Sul
-25.16178,-52.21511,332.59,0.51,0.41,2026-04-23,1700,N,nominal,2.0NRT,302.08,3.34,D,Sul
-24.98524,-51.09872,335.52,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,304.02,9.34,D,Sul
-24.98162,-51.09931,336.56,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,302.8,10.83,D,Sul
-24.66682,-48.86641,331.51,0.39,0.36,2026-04-23,1700,N,nominal,2.0NRT,300.04,2.04,D,Sul
-24.94811,-50.87461,330.11,0.44,0.39,2026-04-23,1700,N,low,2.0NRT,304.16,91.49,D,Sul
-25.02747,-53.17181,343.59,0.38,0.43,2026-04-23,1700,N,nominal,2.0NRT,303.74,16.22,D,Sul
-25.02341,-53.17228,356.37,0.38,0.43,2026-04-23,1700,N,nominal,2.0NRT,307.55,16.22,D,Sul
-25.02386,-53.17602,342.77,0.38,0.43,2026-04-23,1700,N,nominal,2.0NRT,306.9,12.32,D,Sul
-24.70676,-51.14825,339.57,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,301.26,4.96,D,Sul
-25.02869,-54.58147,356.67,0.46,0.47,2026-04-23,1700,N,nominal,2.0NRT,302.59,15.19,D,Centro-Oeste
-24.37116,-49.85744,331.98,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,297.94,2.68,D,Sul
-24.23536,-49.19832,341.98,0.39,0.36,2026-04-23,1700,N,nominal,2.0NRT,311.96,9.31,D,Sul
-24.3033,-49.88923,331.19,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,300.92,2.68,D,Sul
-24.29988,-49.88984,339.45,0.41,0.37,2026-04-23,1700,N,nominal,2.0NRT,305.98,4.69,D,Sul
-22.83854,-42.2805,328.28,0.42,0.45,2026-04-23,1700,N,nominal,2.0NRT,294.79,2.77,D,Sul
-22.83935,-42.28463,332.29,0.42,0.45,2026-04-23,1700,N,nominal,2.0NRT,295.48,2.46,D,Sul
-23.68413,-47.27081,329.47,0.39,0.36,2026-04-23,1700,N,nominal,2.0NRT,296.85,1.19,D,Sul
-22.91447,-43.73139,330.83,0.52,0.42,2026-04-23,1700,N,nominal,2.0NRT,300.78,3.24,D,Sul
-22.91157,-43.73732,342.89,0.52,0.42,2026-04-23,1700,N,nominal,2.0NRT,303.74,15.14,D,Sul
-24.4762,-55.12886,340.66,0.49,0.49,2026-04-23,1700,N,nominal,2.0NRT,293.57,5.19,D,Centro-Oeste
-24.47115,-55.12461,343.26,0.49,0.49,2026-04-23,1700,N,nominal,2.0NRT,294.3,7.92,D,Centro-Oeste
-23.46675,-47.67931,333.84,0.39,0.36,2026-04-23,1700,N,nominal,2.0NRT,300.63,2.4,D,Sul
-22.70643,-43.82449,331.51,0.52,0.42,2026-04-23,1700,N,nominal,2.0NRT,300.7,3.96,D,Sul
-22.28414,-41.72205,340.02,0.46,0.47,2026-04-23,1700,N,nominal,2.0NRT,297.75,4.23,D,Sudeste
-23.12762,-46.91134,331.98,0.4,0.37,2026-04-23,1700,N,low,2.0NRT,303.52,1.74,D,Sul
-23.23613,-47.90803,331.72,0.38,0.36,2026-04-23,1700,N,nominal,2.0NRT,301.39,1.58,D,Sul
-22.7257,-45.05111,337.43,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,301.26,3.38,D,Sul
-22.71848,-45.05254,330.28,0.46,0.39,2026-04-23,1700,N,nominal,2.0NRT,299.69,3.04,D,Sul
-23.07427,-47.71624,331.71,0.39,0.36,2026-04-23,1700,N,nominal,2.0NRT,299.65,0.4,D,Sul
-23.89594,-53.89642,335.25,0.41,0.45,2026-04-23,1700,N,nominal,2.0NRT,300.72,2.97,D,Sul
-23.85313,-53.67066,330.91,0.4,0.44,2026-04-23,1700,N,nominal,2.0NRT,304.64,3.56,D,Sul
-23.55721,-51.38819,343.41,0.45,0.39,2026-04-23,1700,N,nominal,2.0NRT,301.31,4.24,D,Sul
-23.37788,-50.40399,331.89,0.42,0.37,2026-04-23,1700,N,nominal,2.0NRT,302.85,3.76,D,Sul
-23.46033,-51.89194,333.69,0.48,0.4,2026-04-23,1700,N,low,2.0NRT,306.11,4.8,D,Sul
-22.77313,-47.20389,334.11,0.39,0.36,2026-04-23,1700,N,nominal,2.0NRT,307.11,3.19,D,Sul
-23.34099,-51.43298,338.0,0.45,0.39,2026-04-23,1702,N,nominal,2.0NRT,303.74,2.89,D,Sul
-23.34357,-51.43038,343.53,0.45,0.39,2026-04-23,1702,N,nominal,2.0NRT,305.1,4.03,D,Sul
-22.9369,-48.80164,333.99,0.39,0.36,2026-04-23,1702,N,low,2.0NRT,306.31,4.48,D,Sul
-22.93747,-48.80542,337.19,0.39,0.36,2026-04-23,1702,N,nominal,2.0NRT,305.32,3.18,D,Sul
-22.93356,-48.80222,334.49,0.39,0.36,2026-04-23,1702,N,low,2.0NRT,306.61,14.79,D,Sul
-22.93022,-48.80281,332.19,0.39,0.36,2026-04-23,1702,N,low,2.0NRT,305.71,14.79,D,Sul
-23.26831,-51.72289,338.06,0.46,0.39,2026-04-23,1702,N,nominal,2.0NRT,306.18,4.76,D,Sul
-23.21904,-51.6326,348.01,0.46,0.39,2026-04-23,1702,N,nominal,2.0NRT,306.69,6.47,D,Sul
-21.21512,-39.99449,340.2,0.62,0.54,2026-04-23,1702,N,nominal,2.0NRT,295.36,7.33,D,Sudeste
